ons_la_code_apr_2019,borough,quarter,count
E09000025,Newham,2013-01-01,6
E09000026,Redbridge,2013-01-01,0
E09000027,Richmond upon Thames,2013-01-01,15
E09000028,Southwark,2013-01-01,78
E09000029,Sutton,2013-01-01,0
E09000030,Tower Hamlets,2013-01-01,20
E09000031,Waltham Forest,2013-01-01,24
E09000032,Wandsworth,2013-01-01,17
E09000033,Westminster,2013-01-01,102
E09000002,Barking and Dagenham,2013-04-01,10
E09000003,Barnet,2013-04-01,26
E09000004,Bexley,2013-04-01,5
E09000005,Brent,2013-04-01,14
E09000006,Bromley,2013-04-01,14
E09000007,Camden,2013-04-01,80
E09000001,City of London,2013-04-01,15
E09000008,Croydon,2013-04-01,16
E09000009,Ealing,2013-04-01,24
E09000010,Enfield,2013-04-01,21
