ons_la_code_apr_2019,borough,quarter,count
E09000002,Barking and Dagenham,2011-10-01,5
E09000003,Barnet,2011-10-01,114
E09000004,Bexley,2011-10-01,9
E09000005,Brent,2011-10-01,59
E09000006,Bromley,2011-10-01,22
E09000007,Camden,2011-10-01,133
E09000001,City of London,2011-10-01,0
E09000008,Croydon,2011-10-01,17
E09000009,Ealing,2011-10-01,27
E09000010,Enfield,2011-10-01,17
E09000011,Greenwich,2011-10-01,7
E09000012,Hackney,2011-10-01,22
E09000013,Hammersmith and Fulham,2011-10-01,46
E09000014,Haringey,2011-10-01,48
E09000015,Harrow,2011-10-01,9
E09000016,Havering,2011-10-01,7
E09000017,Hillingdon,2011-10-01,17
E09000018,Hounslow,2011-10-01,16
E09000019,Islington,2011-10-01,39
E09000020,Kensington and Chelsea,2011-10-01,61
E09000021,Kingston upon Thames,2011-10-01,16
E09000022,Lambeth,2011-10-01,37
E09000023,Lewisham,2011-10-01,15
