ons_la_code_apr_2019,borough,quarter,count
E09000032,Wandsworth,2016-10-01,15
E09000033,Westminster,2016-10-01,104
E09000002,Barking and Dagenham,2017-01-01,10
E09000003,Barnet,2017-01-01,67
E09000004,Bexley,2017-01-01,32
E09000005,Brent,2017-01-01,90
E09000006,Bromley,2017-01-01,35
E09000007,Camden,2017-01-01,42
E09000001,City of London,2017-01-01,32
E09000008,Croydon,2017-01-01,72
E09000009,Ealing,2017-01-01,95
E09000010,Enfield,2017-01-01,17
E09000011,Greenwich,2017-01-01,23
E09000012,Hackney,2017-01-01,26
E09000013,Hammersmith and Fulham,2017-01-01,24
E09000014,Haringey,2017-01-01,12
E09000015,Harrow,2017-01-01,22
E09000016,Havering,2017-01-01,32
E09000017,Hillingdon,2017-01-01,79
E09000018,Hounslow,2017-01-01,66
E09000019,Islington,2017-01-01,15
E09000020,Kensington and Chelsea,2017-01-01,77
E09000021,Kingston upon Thames,2017-01-01,20
E09000022,Lambeth,2017-01-01,28
E09000023,Lewisham,2017-01-01,9
E09000024,Merton,2017-01-01,264
E09000025,Newham,2017-01-01,11
E09000026,Redbridge,2017-01-01,22
E09000027,Richmond upon Thames,2017-01-01,36
E09000028,Southwark,2017-01-01,32
E09000029,Sutton,2017-01-01,15
E09000030,Tower Hamlets,2017-01-01,23
E09000031,Waltham Forest,2017-01-01,11
E09000032,Wandsworth,2017-01-01,19
E09000033,Westminster,2017-01-01,114
E09000002,Barking and Dagenham,2017-04-01,9
E09000003,Barnet,2017-04-01,66
E09000004,Bexley,2017-04-01,35
E09000005,Brent,2017-04-01,107
E09000006,Bromley,2017-04-01,33
E09000007,Camden,2017-04-01,48
E09000001,City of London,2017-04-01,35
E09000008,Croydon,2017-04-01,72
E09000009,Ealing,2017-04-01,126
E09000010,Enfield,2017-04-01,20
E09000011,Greenwich,2017-04-01,24
E09000012,Hackney,2017-04-01,26
E09000013,Hammersmith and Fulham,2017-04-01,25
E09000014,Haringey,2017-04-01,11
E09000015,Harrow,2017-04-01,25
E09000016,Havering,2017-04-01,38
E09000017,Hillingdon,2017-04-01,254
E09000018,Hounslow,2017-04-01,67
E09000019,Islington,2017-04-01,18
E09000020,Kensington and Chelsea,2017-04-01,104
E09000021,Kingston upon Thames,2017-04-01,21
E09000022,Lambeth,2017-04-01,27
E09000023,Lewisham,2017-04-01,10
E09000024,Merton,2017-04-01,306
E09000025,Newham,2017-04-01,13
E09000026,Redbridge,2017-04-01,21
E09000027,Richmond upon Thames,2017-04-01,38
E09000028,Southwark,2017-04-01,34
E09000029,Sutton,2017-04-01,18
E09000030,Tower Hamlets,2017-04-01,26
E09000031,Waltham Forest,2017-04-01,11
E09000032,Wandsworth,2017-04-01,24
E09000033,Westminster,2017-04-01,211
E09000002,Barking and Dagenham,2017-07-01,9
E09000003,Barnet,2017-07-01,78
E09000004,Bexley,2017-07-01,37
E09000005,Brent,2017-07-01,84
E09000006,Bromley,2017-07-01,35
E09000007,Camden,2017-07-01,54
E09000001,City of London,2017-07-01,41
E09000008,Croydon,2017-07-01,72
E09000009,Ealing,2017-07-01,137
E09000010,Enfield,2017-07-01,28
E09000011,Greenwich,2017-07-01,25
E09000012,Hackney,2017-07-01,26
E09000013,Hammersmith and Fulham,2017-07-01,26
E09000014,Haringey,2017-07-01,11
E09000015,Harrow,2017-07-01,30
E09000016,Havering,2017-07-01,40
E09000017,Hillingdon,2017-07-01,61
E09000018,Hounslow,2017-07-01,74
E09000019,Islington,2017-07-01,19
E09000020,Kensington and Chelsea,2017-07-01,53
E09000021,Kingston upon Thames,2017-07-01,25
E09000022,Lambeth,2017-07-01,27
E09000023,Lewisham,2017-07-01,10
E09000024,Merton,2017-07-01,446
E09000025,Newham,2017-07-01,14
E09000026,Redbridge,2017-07-01,21
E09000027,Richmond upon Thames,2017-07-01,43
E09000028,Southwark,2017-07-01,35
E09000029,Sutton,2017-07-01,20
E09000030,Tower Hamlets,2017-07-01,31
E09000031,Waltham Forest,2017-07-01,17
E09000032,Wandsworth,2017-07-01,28
E09000033,Westminster,2017-07-01,272
E09000002,Barking and Dagenham,2017-10-01,8
E09000003,Barnet,2017-10-01,77
E09000004,Bexley,2017-10-01,38
E09000005,Brent,2017-10-01,77
E09000006,Bromley,2017-10-01,37
E09000007,Camden,2017-10-01,59
E09000001,City of London,2017-10-01,43
E09000008,Croydon,2017-10-01,80
E09000009,Ealing,2017-10-01,148
E09000010,Enfield,2017-10-01,31
E09000011,Greenwich,2017-10-01,26
E09000012,Hackney,2017-10-01,26
E09000013,Hammersmith and Fulham,2017-10-01,30
E09000014,Haringey,2017-10-01,13
E09000015,Harrow,2017-10-01,29
E09000016,Havering,2017-10-01,44
E09000017,Hillingdon,2017-10-01,148
E09000018,Hounslow,2017-10-01,106
E09000019,Islington,2017-10-01,20
E09000020,Kensington and Chelsea,2017-10-01,49
E09000021,Kingston upon Thames,2017-10-01,22
E09000022,Lambeth,2017-10-01,29
E09000023,Lewisham,2017-10-01,13
E09000024,Merton,2017-10-01,457
E09000025,Newham,2017-10-01,14
E09000026,Redbridge,2017-10-01,23
E09000027,Richmond upon Thames,2017-10-01,45
E09000028,Southwark,2017-10-01,38
E09000029,Sutton,2017-10-01,21
E09000030,Tower Hamlets,2017-10-01,31
E09000031,Waltham Forest,2017-10-01,17
E09000032,Wandsworth,2017-10-01,29
E09000033,Westminster,2017-10-01,281
E09000002,Barking and Dagenham,2018-01-01,10
E09000003,Barnet,2018-01-01,79
E09000004,Bexley,2018-01-01,47
E09000005,Brent,2018-01-01,76
E09000006,Bromley,2018-01-01,47
E09000007,Camden,2018-01-01,62
E09000001,City of London,2018-01-01,48
E09000008,Croydon,2018-01-01,83
E09000009,Ealing,2018-01-01,162
E09000010,Enfield,2018-01-01,36
E09000011,Greenwich,2018-01-01,28
E09000012,Hackney,2018-01-01,24
E09000013,Hammersmith and Fulham,2018-01-01,31
E09000014,Haringey,2018-01-01,13
E09000015,Harrow,2018-01-01,29
E09000016,Havering,2018-01-01,50
E09000017,Hillingdon,2018-01-01,150
E09000018,Hounslow,2018-01-01,101
E09000019,Islington,2018-01-01,23
E09000020,Kensington and Chelsea,2018-01-01,44
E09000021,Kingston upon Thames,2018-01-01,24
E09000022,Lambeth,2018-01-01,28
E09000023,Lewisham,2018-01-01,15
E09000024,Merton,2018-01-01,518
E09000025,Newham,2018-01-01,11
E09000026,Redbridge,2018-01-01,25
E09000027,Richmond upon Thames,2018-01-01,49
E09000028,Southwark,2018-01-01,39
E09000029,Sutton,2018-01-01,26
E09000030,Tower Hamlets,2018-01-01,38
E09000031,Waltham Forest,2018-01-01,20
E09000032,Wandsworth,2018-01-01,35
E09000033,Westminster,2018-01-01,280
E09000002,Barking and Dagenham,2018-04-01,12
E09000003,Barnet,2018-04-01,97
E09000004,Bexley,2018-04-01,61
E09000005,Brent,2018-04-01,111
E09000006,Bromley,2018-04-01,52
E09000007,Camden,2018-04-01,59
E09000001,City of London,2018-04-01,50
E09000008,Croydon,2018-04-01,108
E09000009,Ealing,2018-04-01,190
E09000010,Enfield,2018-04-01,38
E09000011,Greenwich,2018-04-01,30
E09000012,Hackney,2018-04-01,34
E09000013,Hammersmith and Fulham,2018-04-01,34
E09000014,Haringey,2018-04-01,23
E09000015,Harrow,2018-04-01,33
E09000016,Havering,2018-04-01,50
E09000017,Hillingdon,2018-04-01,65
E09000018,Hounslow,2018-04-01,100
E09000019,Islington,2018-04-01,22
E09000020,Kensington and Chelsea,2018-04-01,52
E09000021,Kingston upon Thames,2018-04-01,29
E09000022,Lambeth,2018-04-01,30
E09000023,Lewisham,2018-04-01,15
E09000024,Merton,2018-04-01,634
E09000025,Newham,2018-04-01,15
E09000026,Redbridge,2018-04-01,28
E09000027,Richmond upon Thames,2018-04-01,55
E09000028,Southwark,2018-04-01,47
E09000029,Sutton,2018-04-01,26
E09000030,Tower Hamlets,2018-04-01,42
E09000031,Waltham Forest,2018-04-01,20
E09000032,Wandsworth,2018-04-01,37
E09000033,Westminster,2018-04-01,213
E09000002,Barking and Dagenham,2018-07-01,10
E09000003,Barnet,2018-07-01,102
E09000004,Bexley,2018-07-01,83
E09000005,Brent,2018-07-01,103
E09000006,Bromley,2018-07-01,49
E09000007,Camden,2018-07-01,61
E09000001,City of London,2018-07-01,51
E09000008,Croydon,2018-07-01,95
E09000009,Ealing,2018-07-01,217
E09000010,Enfield,2018-07-01,36
E09000011,Greenwich,2018-07-01,34
E09000012,Hackney,2018-07-01,34
E09000013,Hammersmith and Fulham,2018-07-01,37
E09000014,Haringey,2018-07-01,23
E09000015,Harrow,2018-07-01,37
E09000016,Havering,2018-07-01,61
E09000017,Hillingdon,2018-07-01,76
E09000018,Hounslow,2018-07-01,97
E09000019,Islington,2018-07-01,26
E09000020,Kensington and Chelsea,2018-07-01,52
E09000021,Kingston upon Thames,2018-07-01,33
E09000022,Lambeth,2018-07-01,33
E09000023,Lewisham,2018-07-01,19
E09000024,Merton,2018-07-01,630
E09000025,Newham,2018-07-01,20
E09000026,Redbridge,2018-07-01,30
E09000027,Richmond upon Thames,2018-07-01,56
E09000028,Southwark,2018-07-01,48
E09000029,Sutton,2018-07-01,29
E09000030,Tower Hamlets,2018-07-01,42
E09000031,Waltham Forest,2018-07-01,25
E09000032,Wandsworth,2018-07-01,43
E09000033,Westminster,2018-07-01,211
E09000002,Barking and Dagenham,2018-10-01,13
E09000003,Barnet,2018-10-01,109
E09000004,Bexley,2018-10-01,87
E09000005,Brent,2018-10-01,102
E09000006,Bromley,2018-10-01,49
E09000007,Camden,2018-10-01,63
E09000001,City of London,2018-10-01,51
E09000008,Croydon,2018-10-01,127
E09000009,Ealing,2018-10-01,276
E09000010,Enfield,2018-10-01,61
E09000011,Greenwich,2018-10-01,34
E09000012,Hackney,2018-10-01,29
E09000013,Hammersmith and Fulham,2018-10-01,61
E09000014,Haringey,2018-10-01,29
E09000015,Harrow,2018-10-01,43
E09000016,Havering,2018-10-01,57
E09000017,Hillingdon,2018-10-01,83
E09000018,Hounslow,2018-10-01,93
E09000019,Islington,2018-10-01,29
E09000020,Kensington and Chelsea,2018-10-01,71
E09000021,Kingston upon Thames,2018-10-01,33
E09000022,Lambeth,2018-10-01,33
E09000023,Lewisham,2018-10-01,19
E09000024,Merton,2018-10-01,628
E09000025,Newham,2018-10-01,23
E09000026,Redbridge,2018-10-01,29
E09000027,Richmond upon Thames,2018-10-01,54
E09000028,Southwark,2018-10-01,55
E09000029,Sutton,2018-10-01,31
E09000030,Tower Hamlets,2018-10-01,41
E09000031,Waltham Forest,2018-10-01,25
E09000032,Wandsworth,2018-10-01,44
E09000033,Westminster,2018-10-01,234
E09000002,Barking and Dagenham,2019-01-01,13
E09000003,Barnet,2019-01-01,103
E09000004,Bexley,2019-01-01,90
E09000005,Brent,2019-01-01,113
E09000006,Bromley,2019-01-01,55
E09000007,Camden,2019-01-01,73
E09000001,City of London,2019-01-01,57
E09000008,Croydon,2019-01-01,111
E09000009,Ealing,2019-01-01,524
E09000010,Enfield,2019-01-01,63
E09000011,Greenwich,2019-01-01,37
E09000012,Hackney,2019-01-01,23
E09000013,Hammersmith and Fulham,2019-01-01,93
E09000014,Haringey,2019-01-01,36
E09000015,Harrow,2019-01-01,48
E09000016,Havering,2019-01-01,67
E09000017,Hillingdon,2019-01-01,107
E09000018,Hounslow,2019-01-01,95
E09000019,Islington,2019-01-01,25
E09000020,Kensington and Chelsea,2019-01-01,72
E09000021,Kingston upon Thames,2019-01-01,38
E09000022,Lambeth,2019-01-01,40
E09000023,Lewisham,2019-01-01,21
E09000024,Merton,2019-01-01,627
E09000025,Newham,2019-01-01,25
E09000026,Redbridge,2019-01-01,31
E09000027,Richmond upon Thames,2019-01-01,51
E09000028,Southwark,2019-01-01,56
E09000029,Sutton,2019-01-01,29
E09000030,Tower Hamlets,2019-01-01,43
E09000031,Waltham Forest,2019-01-01,26
E09000032,Wandsworth,2019-01-01,45
E09000033,Westminster,2019-01-01,259
E09000002,Barking and Dagenham,2019-04-01,14
E09000003,Barnet,2019-04-01,113
E09000004,Bexley,2019-04-01,91
E09000005,Brent,2019-04-01,102
E09000006,Bromley,2019-04-01,62
E09000007,Camden,2019-04-01,67
E09000001,City of London,2019-04-01,61
E09000008,Croydon,2019-04-01,116
E09000009,Ealing,2019-04-01,557
E09000010,Enfield,2019-04-01,69
E09000011,Greenwich,2019-04-01,41
E09000012,Hackney,2019-04-01,25
E09000013,Hammersmith and Fulham,2019-04-01,106
E09000014,Haringey,2019-04-01,45
E09000015,Harrow,2019-04-01,43
E09000016,Havering,2019-04-01,59
E09000017,Hillingdon,2019-04-01,119
E09000018,Hounslow,2019-04-01,113
E09000019,Islington,2019-04-01,29
E09000020,Kensington and Chelsea,2019-04-01,116
E09000021,Kingston upon Thames,2019-04-01,42
E09000022,Lambeth,2019-04-01,40
E09000023,Lewisham,2019-04-01,21
E09000024,Merton,2019-04-01,61
E09000025,Newham,2019-04-01,31
E09000026,Redbridge,2019-04-01,45
E09000027,Richmond upon Thames,2019-04-01,55
E09000028,Southwark,2019-04-01,54
E09000029,Sutton,2019-04-01,38
E09000030,Tower Hamlets,2019-04-01,48
E09000031,Waltham Forest,2019-04-01,36
E09000032,Wandsworth,2019-04-01,50
E09000033,Westminster,2019-04-01,267
E09000002,Barking and Dagenham,2019-07-01,17
E09000003,Barnet,2019-07-01,150
E09000004,Bexley,2019-07-01,116
E09000005,Brent,2019-07-01,103
E09000006,Bromley,2019-07-01,69
E09000007,Camden,2019-07-01,70
E09000001,City of London,2019-07-01,64
E09000008,Croydon,2019-07-01,117
E09000009,Ealing,2019-07-01,545
E09000010,Enfield,2019-07-01,68
E09000011,Greenwich,2019-07-01,40
E09000012,Hackney,2019-07-01,30
E09000013,Hammersmith and Fulham,2019-07-01,204
E09000014,Haringey,2019-07-01,45
E09000015,Harrow,2019-07-01,54
E09000016,Havering,2019-07-01,58
E09000017,Hillingdon,2019-07-01,136
E09000018,Hounslow,2019-07-01,148
E09000019,Islington,2019-07-01,28
E09000020,Kensington and Chelsea,2019-07-01,72
E09000021,Kingston upon Thames,2019-07-01,46
E09000022,Lambeth,2019-07-01,41
E09000023,Lewisham,2019-07-01,23
E09000024,Merton,2019-07-01,60
E09000025,Newham,2019-07-01,37
E09000026,Redbridge,2019-07-01,50
E09000027,Richmond upon Thames,2019-07-01,55
E09000028,Southwark,2019-07-01,56
E09000029,Sutton,2019-07-01,39
E09000030,Tower Hamlets,2019-07-01,58
E09000031,Waltham Forest,2019-07-01,39
E09000032,Wandsworth,2019-07-01,53
E09000033,Westminster,2019-07-01,252
E09000002,Barking and Dagenham,2019-10-01,19
E09000003,Barnet,2019-10-01,167
E09000004,Bexley,2019-10-01,114
E09000005,Brent,2019-10-01,128
E09000006,Bromley,2019-10-01,72
E09000007,Camden,2019-10-01,75
E09000001,City of London,2019-10-01,70
E09000008,Croydon,2019-10-01,121
E09000009,Ealing,2019-10-01,552
E09000010,Enfield,2019-10-01,63
E09000011,Greenwich,2019-10-01,46
E09000012,Hackney,2019-10-01,29
E09000013,Hammersmith and Fulham,2019-10-01,334
E09000014,Haringey,2019-10-01,52
E09000015,Harrow,2019-10-01,55
E09000016,Havering,2019-10-01,79
E09000017,Hillingdon,2019-10-01,191
E09000018,Hounslow,2019-10-01,193
E09000019,Islington,2019-10-01,31
E09000020,Kensington and Chelsea,2019-10-01,95
E09000021,Kingston upon Thames,2019-10-01,57
E09000022,Lambeth,2019-10-01,44
E09000023,Lewisham,2019-10-01,24
E09000024,Merton,2019-10-01,57
E09000025,Newham,2019-10-01,49
E09000026,Redbridge,2019-10-01,50
E09000027,Richmond upon Thames,2019-10-01,56
E09000028,Southwark,2019-10-01,55
E09000029,Sutton,2019-10-01,31
E09000030,Tower Hamlets,2019-10-01,75
E09000031,Waltham Forest,2019-10-01,43
E09000032,Wandsworth,2019-10-01,55
E09000033,Westminster,2019-10-01,259
E09000002,Barking and Dagenham,2020-01-01,27
E09000003,Barnet,2020-01-01,186
E09000004,Bexley,2020-01-01,122
E09000005,Brent,2020-01-01,120
E09000006,Bromley,2020-01-01,84
E09000007,Camden,2020-01-01,81
E09000001,City of London,2020-01-01,73
E09000008,Croydon,2020-01-01,125
E09000009,Ealing,2020-01-01,573
E09000010,Enfield,2020-01-01,73
E09000011,Greenwich,2020-01-01,47
E09000012,Hackney,2020-01-01,33
E09000013,Hammersmith and Fulham,2020-01-01,384
E09000014,Haringey,2020-01-01,59
E09000015,Harrow,2020-01-01,57
E09000016,Havering,2020-01-01,87
E09000017,Hillingdon,2020-01-01,194
E09000018,Hounslow,2020-01-01,213
E09000019,Islington,2020-01-01,38
E09000020,Kensington and Chelsea,2020-01-01,84
E09000021,Kingston upon Thames,2020-01-01,51
E09000022,Lambeth,2020-01-01,45
E09000023,Lewisham,2020-01-01,26
E09000024,Merton,2020-01-01,60
E09000025,Newham,2020-01-01,52
E09000026,Redbridge,2020-01-01,60
E09000027,Richmond upon Thames,2020-01-01,55
E09000028,Southwark,2020-01-01,56
E09000029,Sutton,2020-01-01,34
E09000030,Tower Hamlets,2020-01-01,93
E09000031,Waltham Forest,2020-01-01,42
E09000032,Wandsworth,2020-01-01,57
E09000033,Westminster,2020-01-01,284
E09000002,Barking and Dagenham,2020-04-01,28
E09000003,Barnet,2020-04-01,176
E09000004,Bexley,2020-04-01,148
E09000005,Brent,2020-04-01,117
E09000006,Bromley,2020-04-01,75
E09000007,Camden,2020-04-01,86
E09000001,City of London,2020-04-01,74
E09000008,Croydon,2020-04-01,127
E09000009,Ealing,2020-04-01,585
E09000010,Enfield,2020-04-01,78
E09000011,Greenwich,2020-04-01,51
E09000012,Hackney,2020-04-01,32
E09000013,Hammersmith and Fulham,2020-04-01,381
E09000014,Haringey,2020-04-01,70
E09000015,Harrow,2020-04-01,56
E09000016,Havering,2020-04-01,87
E09000017,Hillingdon,2020-04-01,153
E09000018,Hounslow,2020-04-01,198
E09000019,Islington,2020-04-01,40
E09000020,Kensington and Chelsea,2020-04-01,58
E09000021,Kingston upon Thames,2020-04-01,50
E09000022,Lambeth,2020-04-01,46
E09000023,Lewisham,2020-04-01,30
E09000024,Merton,2020-04-01,60
E09000025,Newham,2020-04-01,46
E09000026,Redbridge,2020-04-01,65
E09000027,Richmond upon Thames,2020-04-01,54
E09000028,Southwark,2020-04-01,54
E09000029,Sutton,2020-04-01,33
E09000030,Tower Hamlets,2020-04-01,100
E09000031,Waltham Forest,2020-04-01,41
E09000032,Wandsworth,2020-04-01,53
E09000033,Westminster,2020-04-01,269
E09000002,Barking and Dagenham,2020-07-01,33
E09000003,Barnet,2020-07-01,179
E09000004,Bexley,2020-07-01,152
E09000005,Brent,2020-07-01,136
E09000006,Bromley,2020-07-01,98
E09000007,Camden,2020-07-01,91
E09000001,City of London,2020-07-01,77
E09000008,Croydon,2020-07-01,161
E09000009,Ealing,2020-07-01,621
E09000010,Enfield,2020-07-01,93
E09000011,Greenwich,2020-07-01,60
E09000012,Hackney,2020-07-01,39
E09000013,Hammersmith and Fulham,2020-07-01,382
E09000014,Haringey,2020-07-01,96
E09000015,Harrow,2020-07-01,61
E09000016,Havering,2020-07-01,98
E09000017,Hillingdon,2020-07-01,209
E09000018,Hounslow,2020-07-01,224
E09000019,Islington,2020-07-01,41
E09000020,Kensington and Chelsea,2020-07-01,61
E09000021,Kingston upon Thames,2020-07-01,49
E09000022,Lambeth,2020-07-01,48
E09000023,Lewisham,2020-07-01,33
E09000024,Merton,2020-07-01,68
E09000025,Newham,2020-07-01,57
E09000026,Redbridge,2020-07-01,77
E09000027,Richmond upon Thames,2020-07-01,53
E09000028,Southwark,2020-07-01,57
E09000029,Sutton,2020-07-01,39
E09000030,Tower Hamlets,2020-07-01,106
E09000031,Waltham Forest,2020-07-01,47
E09000032,Wandsworth,2020-07-01,54
E09000033,Westminster,2020-07-01,304
E09000002,Barking and Dagenham,2020-10-01,38
E09000003,Barnet,2020-10-01,199
E09000004,Bexley,2020-10-01,171
E09000005,Brent,2020-10-01,140
E09000006,Bromley,2020-10-01,122
E09000007,Camden,2020-10-01,91
E09000001,City of London,2020-10-01,80
E09000008,Croydon,2020-10-01,167
E09000009,Ealing,2020-10-01,654
E09000010,Enfield,2020-10-01,97
E09000011,Greenwich,2020-10-01,60
E09000012,Hackney,2020-10-01,39
E09000013,Hammersmith and Fulham,2020-10-01,396
E09000014,Haringey,2020-10-01,93
E09000015,Harrow,2020-10-01,60
E09000016,Havering,2020-10-01,111
E09000017,Hillingdon,2020-10-01,221
E09000018,Hounslow,2020-10-01,283
E09000019,Islington,2020-10-01,43
E09000020,Kensington and Chelsea,2020-10-01,99
E09000021,Kingston upon Thames,2020-10-01,50
E09000022,Lambeth,2020-10-01,51
E09000023,Lewisham,2020-10-01,31
E09000024,Merton,2020-10-01,69
E09000025,Newham,2020-10-01,69
E09000026,Redbridge,2020-10-01,80
E09000027,Richmond upon Thames,2020-10-01,56
E09000028,Southwark,2020-10-01,61
E09000029,Sutton,2020-10-01,46
E09000030,Tower Hamlets,2020-10-01,99
E09000031,Waltham Forest,2020-10-01,47
E09000032,Wandsworth,2020-10-01,59
E09000033,Westminster,2020-10-01,304
E09000002,Barking and Dagenham,2021-01-01,40
E09000003,Barnet,2021-01-01,209
E09000004,Bexley,2021-01-01,188
E09000005,Brent,2021-01-01,147
E09000006,Bromley,2021-01-01,131
E09000007,Camden,2021-01-01,104
E09000001,City of London,2021-01-01,83
E09000008,Croydon,2021-01-01,197
E09000009,Ealing,2021-01-01,671
E09000010,Enfield,2021-01-01,110
E09000011,Greenwich,2021-01-01,63
E09000012,Hackney,2021-01-01,36
E09000013,Hammersmith and Fulham,2021-01-01,402
E09000014,Haringey,2021-01-01,99
E09000015,Harrow,2021-01-01,61
E09000016,Havering,2021-01-01,142
E09000017,Hillingdon,2021-01-01,199
E09000018,Hounslow,2021-01-01,285
E09000019,Islington,2021-01-01,44
E09000020,Kensington and Chelsea,2021-01-01,94
E09000021,Kingston upon Thames,2021-01-01,52
E09000022,Lambeth,2021-01-01,49
E09000023,Lewisham,2021-01-01,34
E09000024,Merton,2021-01-01,68
E09000025,Newham,2021-01-01,66
E09000026,Redbridge,2021-01-01,91
E09000027,Richmond upon Thames,2021-01-01,53
E09000028,Southwark,2021-01-01,63
E09000029,Sutton,2021-01-01,51
E09000030,Tower Hamlets,2021-01-01,96
E09000031,Waltham Forest,2021-01-01,45
E09000032,Wandsworth,2021-01-01,57
E09000033,Westminster,2021-01-01,288
