ons_la_code_apr_2019,borough,quarter,count
E09000033,Westminster,2016-10-01,904
E09000002,Barking and Dagenham,2017-01-01,126
E09000003,Barnet,2017-01-01,1119
E09000004,Bexley,2017-01-01,171
E09000005,Brent,2017-01-01,488
E09000006,Bromley,2017-01-01,430
E09000007,Camden,2017-01-01,599
E09000001,City of London,2017-01-01,121
E09000008,Croydon,2017-01-01,332
E09000009,Ealing,2017-01-01,502
E09000010,Enfield,2017-01-01,264
E09000011,Greenwich,2017-01-01,204
E09000012,Hackney,2017-01-01,196
E09000013,Hammersmith and Fulham,2017-01-01,402
E09000014,Haringey,2017-01-01,281
E09000015,Harrow,2017-01-01,304
E09000016,Havering,2017-01-01,265
E09000017,Hillingdon,2017-01-01,836
E09000018,Hounslow,2017-01-01,555
E09000019,Islington,2017-01-01,325
E09000020,Kensington and Chelsea,2017-01-01,578
E09000021,Kingston upon Thames,2017-01-01,201
E09000022,Lambeth,2017-01-01,305
E09000023,Lewisham,2017-01-01,177
E09000024,Merton,2017-01-01,505
E09000025,Newham,2017-01-01,173
E09000026,Redbridge,2017-01-01,277
E09000027,Richmond upon Thames,2017-01-01,339
E09000028,Southwark,2017-01-01,359
E09000029,Sutton,2017-01-01,184
E09000030,Tower Hamlets,2017-01-01,250
E09000031,Waltham Forest,2017-01-01,131
E09000032,Wandsworth,2017-01-01,348
E09000033,Westminster,2017-01-01,995
E09000002,Barking and Dagenham,2017-04-01,136
E09000003,Barnet,2017-04-01,1030
E09000004,Bexley,2017-04-01,189
E09000005,Brent,2017-04-01,528
E09000006,Bromley,2017-04-01,464
E09000007,Camden,2017-04-01,804
E09000001,City of London,2017-04-01,106
E09000008,Croydon,2017-04-01,371
E09000009,Ealing,2017-04-01,568
E09000010,Enfield,2017-04-01,293
E09000011,Greenwich,2017-04-01,235
E09000012,Hackney,2017-04-01,212
E09000013,Hammersmith and Fulham,2017-04-01,468
E09000014,Haringey,2017-04-01,327
E09000015,Harrow,2017-04-01,356
E09000016,Havering,2017-04-01,278
E09000017,Hillingdon,2017-04-01,1104
E09000018,Hounslow,2017-04-01,575
E09000019,Islington,2017-04-01,336
E09000020,Kensington and Chelsea,2017-04-01,675
E09000021,Kingston upon Thames,2017-04-01,215
E09000022,Lambeth,2017-04-01,344
E09000023,Lewisham,2017-04-01,193
E09000024,Merton,2017-04-01,568
E09000025,Newham,2017-04-01,220
E09000026,Redbridge,2017-04-01,295
E09000027,Richmond upon Thames,2017-04-01,395
E09000028,Southwark,2017-04-01,387
E09000029,Sutton,2017-04-01,209
E09000030,Tower Hamlets,2017-04-01,301
E09000031,Waltham Forest,2017-04-01,139
E09000032,Wandsworth,2017-04-01,389
E09000033,Westminster,2017-04-01,1249
E09000002,Barking and Dagenham,2017-07-01,143
E09000003,Barnet,2017-07-01,1120
E09000004,Bexley,2017-07-01,219
E09000005,Brent,2017-07-01,541
E09000006,Bromley,2017-07-01,510
E09000007,Camden,2017-07-01,861
E09000001,City of London,2017-07-01,117
E09000008,Croydon,2017-07-01,425
E09000009,Ealing,2017-07-01,674
E09000010,Enfield,2017-07-01,319
E09000011,Greenwich,2017-07-01,276
E09000012,Hackney,2017-07-01,245
E09000013,Hammersmith and Fulham,2017-07-01,521
E09000014,Haringey,2017-07-01,367
E09000015,Harrow,2017-07-01,394
E09000016,Havering,2017-07-01,291
E09000017,Hillingdon,2017-07-01,1082
E09000018,Hounslow,2017-07-01,630
E09000019,Islington,2017-07-01,372
E09000020,Kensington and Chelsea,2017-07-01,708
E09000021,Kingston upon Thames,2017-07-01,252
E09000022,Lambeth,2017-07-01,378
E09000023,Lewisham,2017-07-01,222
E09000024,Merton,2017-07-01,737
E09000025,Newham,2017-07-01,239
E09000026,Redbridge,2017-07-01,334
E09000027,Richmond upon Thames,2017-07-01,442
E09000028,Southwark,2017-07-01,411
E09000029,Sutton,2017-07-01,229
E09000030,Tower Hamlets,2017-07-01,366
E09000031,Waltham Forest,2017-07-01,166
E09000032,Wandsworth,2017-07-01,446
E09000033,Westminster,2017-07-01,1468
E09000002,Barking and Dagenham,2017-10-01,147
E09000003,Barnet,2017-10-01,1190
E09000004,Bexley,2017-10-01,242
E09000005,Brent,2017-10-01,567
E09000006,Bromley,2017-10-01,556
E09000007,Camden,2017-10-01,927
E09000001,City of London,2017-10-01,135
E09000008,Croydon,2017-10-01,480
E09000009,Ealing,2017-10-01,734
E09000010,Enfield,2017-10-01,358
E09000011,Greenwich,2017-10-01,317
E09000012,Hackney,2017-10-01,275
E09000013,Hammersmith and Fulham,2017-10-01,594
E09000014,Haringey,2017-10-01,406
E09000015,Harrow,2017-10-01,427
E09000016,Havering,2017-10-01,311
E09000017,Hillingdon,2017-10-01,996
E09000018,Hounslow,2017-10-01,725
E09000019,Islington,2017-10-01,390
E09000020,Kensington and Chelsea,2017-10-01,754
E09000021,Kingston upon Thames,2017-10-01,276
E09000022,Lambeth,2017-10-01,407
E09000023,Lewisham,2017-10-01,252
E09000024,Merton,2017-10-01,808
E09000025,Newham,2017-10-01,250
E09000026,Redbridge,2017-10-01,365
E09000027,Richmond upon Thames,2017-10-01,491
E09000028,Southwark,2017-10-01,453
E09000029,Sutton,2017-10-01,258
E09000030,Tower Hamlets,2017-10-01,408
E09000031,Waltham Forest,2017-10-01,194
E09000032,Wandsworth,2017-10-01,508
E09000033,Westminster,2017-10-01,1640
E09000002,Barking and Dagenham,2018-01-01,170
E09000003,Barnet,2018-01-01,1292
E09000004,Bexley,2018-01-01,282
E09000005,Brent,2018-01-01,616
E09000006,Bromley,2018-01-01,627
E09000007,Camden,2018-01-01,977
E09000001,City of London,2018-01-01,144
E09000008,Croydon,2018-01-01,539
E09000009,Ealing,2018-01-01,848
E09000010,Enfield,2018-01-01,418
E09000011,Greenwich,2018-01-01,352
E09000012,Hackney,2018-01-01,298
E09000013,Hammersmith and Fulham,2018-01-01,666
E09000014,Haringey,2018-01-01,449
E09000015,Harrow,2018-01-01,456
E09000016,Havering,2018-01-01,353
E09000017,Hillingdon,2018-01-01,938
E09000018,Hounslow,2018-01-01,752
E09000019,Islington,2018-01-01,434
E09000020,Kensington and Chelsea,2018-01-01,783
E09000021,Kingston upon Thames,2018-01-01,312
E09000022,Lambeth,2018-01-01,438
E09000023,Lewisham,2018-01-01,279
E09000024,Merton,2018-01-01,909
E09000025,Newham,2018-01-01,267
E09000026,Redbridge,2018-01-01,406
E09000027,Richmond upon Thames,2018-01-01,548
E09000028,Southwark,2018-01-01,482
E09000029,Sutton,2018-01-01,280
E09000030,Tower Hamlets,2018-01-01,470
E09000031,Waltham Forest,2018-01-01,223
E09000032,Wandsworth,2018-01-01,581
E09000033,Westminster,2018-01-01,1758
E09000002,Barking and Dagenham,2018-04-01,219
E09000003,Barnet,2018-04-01,1413
E09000004,Bexley,2018-04-01,341
E09000005,Brent,2018-04-01,721
E09000006,Bromley,2018-04-01,688
E09000007,Camden,2018-04-01,1034
E09000001,City of London,2018-04-01,147
E09000008,Croydon,2018-04-01,622
E09000009,Ealing,2018-04-01,955
E09000010,Enfield,2018-04-01,473
E09000011,Greenwich,2018-04-01,385
E09000012,Hackney,2018-04-01,334
E09000013,Hammersmith and Fulham,2018-04-01,709
E09000014,Haringey,2018-04-01,494
E09000015,Harrow,2018-04-01,518
E09000016,Havering,2018-04-01,376
E09000017,Hillingdon,2018-04-01,967
E09000018,Hounslow,2018-04-01,788
E09000019,Islington,2018-04-01,499
E09000020,Kensington and Chelsea,2018-04-01,856
E09000021,Kingston upon Thames,2018-04-01,351
E09000022,Lambeth,2018-04-01,492
E09000023,Lewisham,2018-04-01,316
E09000024,Merton,2018-04-01,1078
E09000025,Newham,2018-04-01,286
E09000026,Redbridge,2018-04-01,453
E09000027,Richmond upon Thames,2018-04-01,638
E09000028,Southwark,2018-04-01,555
E09000029,Sutton,2018-04-01,323
E09000030,Tower Hamlets,2018-04-01,503
E09000031,Waltham Forest,2018-04-01,264
E09000032,Wandsworth,2018-04-01,669
E09000033,Westminster,2018-04-01,1765
E09000002,Barking and Dagenham,2018-07-01,251
E09000003,Barnet,2018-07-01,1543
E09000004,Bexley,2018-07-01,414
E09000005,Brent,2018-07-01,809
E09000006,Bromley,2018-07-01,764
E09000007,Camden,2018-07-01,1097
E09000001,City of London,2018-07-01,144
E09000008,Croydon,2018-07-01,679
E09000009,Ealing,2018-07-01,1041
E09000010,Enfield,2018-07-01,545
E09000011,Greenwich,2018-07-01,429
E09000012,Hackney,2018-07-01,375
E09000013,Hammersmith and Fulham,2018-07-01,761
E09000014,Haringey,2018-07-01,551
E09000015,Harrow,2018-07-01,593
E09000016,Havering,2018-07-01,414
E09000017,Hillingdon,2018-07-01,1013
E09000018,Hounslow,2018-07-01,852
E09000019,Islington,2018-07-01,567
E09000020,Kensington and Chelsea,2018-07-01,939
E09000021,Kingston upon Thames,2018-07-01,393
E09000022,Lambeth,2018-07-01,526
E09000023,Lewisham,2018-07-01,365
E09000024,Merton,2018-07-01,1113
E09000025,Newham,2018-07-01,304
E09000026,Redbridge,2018-07-01,525
E09000027,Richmond upon Thames,2018-07-01,713
E09000028,Southwark,2018-07-01,612
E09000029,Sutton,2018-07-01,370
E09000030,Tower Hamlets,2018-07-01,556
E09000031,Waltham Forest,2018-07-01,328
E09000032,Wandsworth,2018-07-01,753
E09000033,Westminster,2018-07-01,1840
E09000002,Barking and Dagenham,2018-10-01,285
E09000003,Barnet,2018-10-01,1712
E09000004,Bexley,2018-10-01,475
E09000005,Brent,2018-10-01,885
E09000006,Bromley,2018-10-01,826
E09000007,Camden,2018-10-01,1171
E09000001,City of London,2018-10-01,142
E09000008,Croydon,2018-10-01,786
E09000009,Ealing,2018-10-01,1173
E09000010,Enfield,2018-10-01,651
E09000011,Greenwich,2018-10-01,486
E09000012,Hackney,2018-10-01,428
E09000013,Hammersmith and Fulham,2018-10-01,821
E09000014,Haringey,2018-10-01,615
E09000015,Harrow,2018-10-01,671
E09000016,Havering,2018-10-01,447
E09000017,Hillingdon,2018-10-01,1145
E09000018,Hounslow,2018-10-01,902
E09000019,Islington,2018-10-01,774
E09000020,Kensington and Chelsea,2018-10-01,1041
E09000021,Kingston upon Thames,2018-10-01,426
E09000022,Lambeth,2018-10-01,583
E09000023,Lewisham,2018-10-01,395
E09000024,Merton,2018-10-01,1166
E09000025,Newham,2018-10-01,349
E09000026,Redbridge,2018-10-01,608
E09000027,Richmond upon Thames,2018-10-01,786
E09000028,Southwark,2018-10-01,677
E09000029,Sutton,2018-10-01,406
E09000030,Tower Hamlets,2018-10-01,616
E09000031,Waltham Forest,2018-10-01,389
E09000032,Wandsworth,2018-10-01,850
E09000033,Westminster,2018-10-01,1979
E09000002,Barking and Dagenham,2019-01-01,330
E09000003,Barnet,2019-01-01,1912
E09000004,Bexley,2019-01-01,542
E09000005,Brent,2019-01-01,1002
E09000006,Bromley,2019-01-01,911
E09000007,Camden,2019-01-01,1260
E09000001,City of London,2019-01-01,158
E09000008,Croydon,2019-01-01,854
E09000009,Ealing,2019-01-01,1549
E09000010,Enfield,2019-01-01,745
E09000011,Greenwich,2019-01-01,546
E09000012,Hackney,2019-01-01,471
E09000013,Hammersmith and Fulham,2019-01-01,999
E09000014,Haringey,2019-01-01,705
E09000015,Harrow,2019-01-01,761
E09000016,Havering,2019-01-01,493
E09000017,Hillingdon,2019-01-01,1260
E09000018,Hounslow,2019-01-01,957
E09000019,Islington,2019-01-01,877
E09000020,Kensington and Chelsea,2019-01-01,1123
E09000021,Kingston upon Thames,2019-01-01,491
E09000022,Lambeth,2019-01-01,665
E09000023,Lewisham,2019-01-01,463
E09000024,Merton,2019-01-01,1209
E09000025,Newham,2019-01-01,426
E09000026,Redbridge,2019-01-01,706
E09000027,Richmond upon Thames,2019-01-01,883
E09000028,Southwark,2019-01-01,797
E09000029,Sutton,2019-01-01,466
E09000030,Tower Hamlets,2019-01-01,729
E09000031,Waltham Forest,2019-01-01,449
E09000032,Wandsworth,2019-01-01,967
E09000033,Westminster,2019-01-01,2297
E09000002,Barking and Dagenham,2019-04-01,393
E09000003,Barnet,2019-04-01,2114
E09000004,Bexley,2019-04-01,591
E09000005,Brent,2019-04-01,1170
E09000006,Bromley,2019-04-01,1005
E09000007,Camden,2019-04-01,1358
E09000001,City of London,2019-04-01,168
E09000008,Croydon,2019-04-01,931
E09000009,Ealing,2019-04-01,1712
E09000010,Enfield,2019-04-01,837
E09000011,Greenwich,2019-04-01,611
E09000012,Hackney,2019-04-01,535
E09000013,Hammersmith and Fulham,2019-04-01,1113
E09000014,Haringey,2019-04-01,784
E09000015,Harrow,2019-04-01,822
E09000016,Havering,2019-04-01,539
E09000017,Hillingdon,2019-04-01,1308
E09000018,Hounslow,2019-04-01,1035
E09000019,Islington,2019-04-01,959
E09000020,Kensington and Chelsea,2019-04-01,1248
E09000021,Kingston upon Thames,2019-04-01,549
E09000022,Lambeth,2019-04-01,751
E09000023,Lewisham,2019-04-01,534
E09000024,Merton,2019-04-01,717
E09000025,Newham,2019-04-01,529
E09000026,Redbridge,2019-04-01,834
E09000027,Richmond upon Thames,2019-04-01,985
E09000028,Southwark,2019-04-01,925
E09000029,Sutton,2019-04-01,524
E09000030,Tower Hamlets,2019-04-01,848
E09000031,Waltham Forest,2019-04-01,517
E09000032,Wandsworth,2019-04-01,1144
E09000033,Westminster,2019-04-01,2369
E09000002,Barking and Dagenham,2019-07-01,443
E09000003,Barnet,2019-07-01,2486
E09000004,Bexley,2019-07-01,701
E09000005,Brent,2019-07-01,1327
E09000006,Bromley,2019-07-01,1134
E09000007,Camden,2019-07-01,1512
E09000001,City of London,2019-07-01,186
E09000008,Croydon,2019-07-01,1047
E09000009,Ealing,2019-07-01,1819
E09000010,Enfield,2019-07-01,953
E09000011,Greenwich,2019-07-01,686
E09000012,Hackney,2019-07-01,604
E09000013,Hammersmith and Fulham,2019-07-01,1321
E09000014,Haringey,2019-07-01,888
E09000015,Harrow,2019-07-01,939
E09000016,Havering,2019-07-01,627
E09000017,Hillingdon,2019-07-01,1580
E09000018,Hounslow,2019-07-01,1187
E09000019,Islington,2019-07-01,1023
E09000020,Kensington and Chelsea,2019-07-01,1322
E09000021,Kingston upon Thames,2019-07-01,648
E09000022,Lambeth,2019-07-01,830
E09000023,Lewisham,2019-07-01,627
E09000024,Merton,2019-07-01,839
E09000025,Newham,2019-07-01,655
E09000026,Redbridge,2019-07-01,948
E09000027,Richmond upon Thames,2019-07-01,1112
E09000028,Southwark,2019-07-01,1050
E09000029,Sutton,2019-07-01,594
E09000030,Tower Hamlets,2019-07-01,999
E09000031,Waltham Forest,2019-07-01,599
E09000032,Wandsworth,2019-07-01,1301
E09000033,Westminster,2019-07-01,2509
E09000002,Barking and Dagenham,2019-10-01,520
E09000003,Barnet,2019-10-01,2729
E09000004,Bexley,2019-10-01,768
E09000005,Brent,2019-10-01,1481
E09000006,Bromley,2019-10-01,1290
E09000007,Camden,2019-10-01,1625
E09000001,City of London,2019-10-01,202
E09000008,Croydon,2019-10-01,1166
E09000009,Ealing,2019-10-01,1979
E09000010,Enfield,2019-10-01,1060
E09000011,Greenwich,2019-10-01,778
E09000012,Hackney,2019-10-01,643
E09000013,Hammersmith and Fulham,2019-10-01,1676
E09000014,Haringey,2019-10-01,987
E09000015,Harrow,2019-10-01,1019
E09000016,Havering,2019-10-01,730
E09000017,Hillingdon,2019-10-01,1746
E09000018,Hounslow,2019-10-01,1316
E09000019,Islington,2019-10-01,1115
E09000020,Kensington and Chelsea,2019-10-01,1492
E09000021,Kingston upon Thames,2019-10-01,736
E09000022,Lambeth,2019-10-01,910
E09000023,Lewisham,2019-10-01,693
E09000024,Merton,2019-10-01,923
E09000025,Newham,2019-10-01,753
E09000026,Redbridge,2019-10-01,1055
E09000027,Richmond upon Thames,2019-10-01,1210
E09000028,Southwark,2019-10-01,1147
E09000029,Sutton,2019-10-01,646
E09000030,Tower Hamlets,2019-10-01,1132
E09000031,Waltham Forest,2019-10-01,675
E09000032,Wandsworth,2019-10-01,1447
E09000033,Westminster,2019-10-01,2918
E09000002,Barking and Dagenham,2020-01-01,601
E09000003,Barnet,2020-01-01,2922
E09000004,Bexley,2020-01-01,849
E09000005,Brent,2020-01-01,1557
E09000006,Bromley,2020-01-01,1412
E09000007,Camden,2020-01-01,1751
E09000001,City of London,2020-01-01,211
E09000008,Croydon,2020-01-01,1285
E09000009,Ealing,2020-01-01,2281
E09000010,Enfield,2020-01-01,1179
E09000011,Greenwich,2020-01-01,854
E09000012,Hackney,2020-01-01,719
E09000013,Hammersmith and Fulham,2020-01-01,1918
E09000014,Haringey,2020-01-01,1076
E09000015,Harrow,2020-01-01,1136
E09000016,Havering,2020-01-01,845
E09000017,Hillingdon,2020-01-01,1851
E09000018,Hounslow,2020-01-01,1431
E09000019,Islington,2020-01-01,1044
E09000020,Kensington and Chelsea,2020-01-01,1550
E09000021,Kingston upon Thames,2020-01-01,794
E09000022,Lambeth,2020-01-01,973
E09000023,Lewisham,2020-01-01,753
E09000024,Merton,2020-01-01,1050
E09000025,Newham,2020-01-01,832
E09000026,Redbridge,2020-01-01,1169
E09000027,Richmond upon Thames,2020-01-01,1351
E09000028,Southwark,2020-01-01,1226
E09000029,Sutton,2020-01-01,703
E09000030,Tower Hamlets,2020-01-01,1253
E09000031,Waltham Forest,2020-01-01,740
E09000032,Wandsworth,2020-01-01,1568
E09000033,Westminster,2020-01-01,2745
E09000002,Barking and Dagenham,2020-04-01,645
E09000003,Barnet,2020-04-01,3016
E09000004,Bexley,2020-04-01,911
E09000005,Brent,2020-04-01,1612
E09000006,Bromley,2020-04-01,1460
E09000007,Camden,2020-04-01,1856
E09000001,City of London,2020-04-01,218
E09000008,Croydon,2020-04-01,1354
E09000009,Ealing,2020-04-01,2363
E09000010,Enfield,2020-04-01,1223
E09000011,Greenwich,2020-04-01,918
E09000012,Hackney,2020-04-01,771
E09000013,Hammersmith and Fulham,2020-04-01,1968
E09000014,Haringey,2020-04-01,1124
E09000015,Harrow,2020-04-01,1196
E09000016,Havering,2020-04-01,877
E09000017,Hillingdon,2020-04-01,1959
E09000018,Hounslow,2020-04-01,1459
E09000019,Islington,2020-04-01,1103
E09000020,Kensington and Chelsea,2020-04-01,1586
E09000021,Kingston upon Thames,2020-04-01,832
E09000022,Lambeth,2020-04-01,1021
E09000023,Lewisham,2020-04-01,811
E09000024,Merton,2020-04-01,1133
E09000025,Newham,2020-04-01,890
E09000026,Redbridge,2020-04-01,1233
E09000027,Richmond upon Thames,2020-04-01,1423
E09000028,Southwark,2020-04-01,1306
E09000029,Sutton,2020-04-01,730
E09000030,Tower Hamlets,2020-04-01,1314
E09000031,Waltham Forest,2020-04-01,785
E09000032,Wandsworth,2020-04-01,1660
E09000033,Westminster,2020-04-01,2796
E09000002,Barking and Dagenham,2020-07-01,760
E09000003,Barnet,2020-07-01,3457
E09000004,Bexley,2020-07-01,1033
E09000005,Brent,2020-07-01,1886
E09000006,Bromley,2020-07-01,1684
E09000007,Camden,2020-07-01,2000
E09000001,City of London,2020-07-01,267
E09000008,Croydon,2020-07-01,1589
E09000009,Ealing,2020-07-01,2607
E09000010,Enfield,2020-07-01,1420
E09000011,Greenwich,2020-07-01,1083
E09000012,Hackney,2020-07-01,959
E09000013,Hammersmith and Fulham,2020-07-01,2169
E09000014,Haringey,2020-07-01,1340
E09000015,Harrow,2020-07-01,1344
E09000016,Havering,2020-07-01,1096
E09000017,Hillingdon,2020-07-01,2694
E09000018,Hounslow,2020-07-01,1646
E09000019,Islington,2020-07-01,1316
E09000020,Kensington and Chelsea,2020-07-01,1785
E09000021,Kingston upon Thames,2020-07-01,922
E09000022,Lambeth,2020-07-01,1203
E09000023,Lewisham,2020-07-01,953
E09000024,Merton,2020-07-01,1330
E09000025,Newham,2020-07-01,1139
E09000026,Redbridge,2020-07-01,1432
E09000027,Richmond upon Thames,2020-07-01,1646
E09000028,Southwark,2020-07-01,1488
E09000029,Sutton,2020-07-01,869
E09000030,Tower Hamlets,2020-07-01,1594
E09000031,Waltham Forest,2020-07-01,902
E09000032,Wandsworth,2020-07-01,1924
E09000033,Westminster,2020-07-01,3157
E09000002,Barking and Dagenham,2020-10-01,814
E09000003,Barnet,2020-10-01,3789
E09000004,Bexley,2020-10-01,1128
E09000005,Brent,2020-10-01,2033
E09000006,Bromley,2020-10-01,1878
E09000007,Camden,2020-10-01,2185
E09000001,City of London,2020-10-01,297
E09000008,Croydon,2020-10-01,1725
E09000009,Ealing,2020-10-01,2924
E09000010,Enfield,2020-10-01,1590
E09000011,Greenwich,2020-10-01,1163
E09000012,Hackney,2020-10-01,986
E09000013,Hammersmith and Fulham,2020-10-01,2464
E09000014,Haringey,2020-10-01,1445
E09000015,Harrow,2020-10-01,1437
E09000016,Havering,2020-10-01,1246
E09000017,Hillingdon,2020-10-01,3465
E09000018,Hounslow,2020-10-01,1809
E09000019,Islington,2020-10-01,1411
E09000020,Kensington and Chelsea,2020-10-01,1936
E09000021,Kingston upon Thames,2020-10-01,1001
E09000022,Lambeth,2020-10-01,1315
E09000023,Lewisham,2020-10-01,1043
E09000024,Merton,2020-10-01,1447
E09000025,Newham,2020-10-01,1249
E09000026,Redbridge,2020-10-01,1573
E09000027,Richmond upon Thames,2020-10-01,1839
E09000028,Southwark,2020-10-01,1640
E09000029,Sutton,2020-10-01,929
E09000030,Tower Hamlets,2020-10-01,1714
E09000031,Waltham Forest,2020-10-01,958
E09000032,Wandsworth,2020-10-01,2113
E09000033,Westminster,2020-10-01,3442
E09000002,Barking and Dagenham,2021-01-01,897
E09000003,Barnet,2021-01-01,4146
E09000004,Bexley,2021-01-01,1251
E09000005,Brent,2021-01-01,2229
E09000006,Bromley,2021-01-01,2083
E09000007,Camden,2021-01-01,2354
E09000001,City of London,2021-01-01,294
E09000008,Croydon,2021-01-01,1929
E09000009,Ealing,2021-01-01,3305
E09000010,Enfield,2021-01-01,1755
E09000011,Greenwich,2021-01-01,1286
E09000012,Hackney,2021-01-01,1050
E09000013,Hammersmith and Fulham,2021-01-01,2701
E09000014,Haringey,2021-01-01,1566
E09000015,Harrow,2021-01-01,1579
E09000016,Havering,2021-01-01,1454
E09000017,Hillingdon,2021-01-01,3978
E09000018,Hounslow,2021-01-01,1924
E09000019,Islington,2021-01-01,1526
E09000020,Kensington and Chelsea,2021-01-01,2076
E09000021,Kingston upon Thames,2021-01-01,1087
E09000022,Lambeth,2021-01-01,1426
E09000023,Lewisham,2021-01-01,1157
E09000024,Merton,2021-01-01,1595
E09000025,Newham,2021-01-01,1407
E09000026,Redbridge,2021-01-01,1690
E09000027,Richmond upon Thames,2021-01-01,2146
E09000028,Southwark,2021-01-01,1821
E09000029,Sutton,2021-01-01,1012
E09000030,Tower Hamlets,2021-01-01,1895
E09000031,Waltham Forest,2021-01-01,1089
E09000032,Wandsworth,2021-01-01,2453
E09000033,Westminster,2021-01-01,3626
