ons_la_code_apr_2019,borough,quarter,count
E09000033,Westminster,2016-10-01,126
E09000002,Barking and Dagenham,2017-01-01,25
E09000003,Barnet,2017-01-01,200
E09000004,Bexley,2017-01-01,47
E09000005,Brent,2017-01-01,91
E09000006,Bromley,2017-01-01,168
E09000007,Camden,2017-01-01,119
E09000001,City of London,2017-01-01,10
E09000008,Croydon,2017-01-01,99
E09000009,Ealing,2017-01-01,94
E09000010,Enfield,2017-01-01,60
E09000011,Greenwich,2017-01-01,49
E09000012,Hackney,2017-01-01,36
E09000013,Hammersmith and Fulham,2017-01-01,53
E09000014,Haringey,2017-01-01,65
E09000015,Harrow,2017-01-01,75
E09000016,Havering,2017-01-01,43
E09000017,Hillingdon,2017-01-01,76
E09000018,Hounslow,2017-01-01,61
E09000019,Islington,2017-01-01,77
E09000020,Kensington and Chelsea,2017-01-01,119
E09000021,Kingston upon Thames,2017-01-01,60
E09000022,Lambeth,2017-01-01,72
E09000023,Lewisham,2017-01-01,47
E09000024,Merton,2017-01-01,70
E09000025,Newham,2017-01-01,27
E09000026,Redbridge,2017-01-01,56
E09000027,Richmond upon Thames,2017-01-01,111
E09000028,Southwark,2017-01-01,79
E09000029,Sutton,2017-01-01,70
E09000030,Tower Hamlets,2017-01-01,38
E09000031,Waltham Forest,2017-01-01,31
E09000032,Wandsworth,2017-01-01,132
E09000033,Westminster,2017-01-01,148
E09000002,Barking and Dagenham,2017-04-01,29
E09000003,Barnet,2017-04-01,217
E09000004,Bexley,2017-04-01,50
E09000005,Brent,2017-04-01,103
E09000006,Bromley,2017-04-01,180
E09000007,Camden,2017-04-01,134
E09000001,City of London,2017-04-01,11
E09000008,Croydon,2017-04-01,114
E09000009,Ealing,2017-04-01,108
E09000010,Enfield,2017-04-01,73
E09000011,Greenwich,2017-04-01,55
E09000012,Hackney,2017-04-01,43
E09000013,Hammersmith and Fulham,2017-04-01,66
E09000014,Haringey,2017-04-01,79
E09000015,Harrow,2017-04-01,89
E09000016,Havering,2017-04-01,50
E09000017,Hillingdon,2017-04-01,94
E09000018,Hounslow,2017-04-01,75
E09000019,Islington,2017-04-01,85
E09000020,Kensington and Chelsea,2017-04-01,139
E09000021,Kingston upon Thames,2017-04-01,70
E09000022,Lambeth,2017-04-01,94
E09000023,Lewisham,2017-04-01,52
E09000024,Merton,2017-04-01,80
E09000025,Newham,2017-04-01,40
E09000026,Redbridge,2017-04-01,68
E09000027,Richmond upon Thames,2017-04-01,133
E09000028,Southwark,2017-04-01,94
E09000029,Sutton,2017-04-01,74
E09000030,Tower Hamlets,2017-04-01,42
E09000031,Waltham Forest,2017-04-01,37
E09000032,Wandsworth,2017-04-01,153
E09000033,Westminster,2017-04-01,163
E09000002,Barking and Dagenham,2017-07-01,33
E09000003,Barnet,2017-07-01,250
E09000004,Bexley,2017-07-01,64
E09000005,Brent,2017-07-01,113
E09000006,Bromley,2017-07-01,202
E09000007,Camden,2017-07-01,165
E09000001,City of London,2017-07-01,13
E09000008,Croydon,2017-07-01,138
E09000009,Ealing,2017-07-01,117
E09000010,Enfield,2017-07-01,81
E09000011,Greenwich,2017-07-01,62
E09000012,Hackney,2017-07-01,57
E09000013,Hammersmith and Fulham,2017-07-01,84
E09000014,Haringey,2017-07-01,97
E09000015,Harrow,2017-07-01,109
E09000016,Havering,2017-07-01,61
E09000017,Hillingdon,2017-07-01,105
E09000018,Hounslow,2017-07-01,93
E09000019,Islington,2017-07-01,103
E09000020,Kensington and Chelsea,2017-07-01,164
E09000021,Kingston upon Thames,2017-07-01,90
E09000022,Lambeth,2017-07-01,112
E09000023,Lewisham,2017-07-01,61
E09000024,Merton,2017-07-01,94
E09000025,Newham,2017-07-01,52
E09000026,Redbridge,2017-07-01,86
E09000027,Richmond upon Thames,2017-07-01,155
E09000028,Southwark,2017-07-01,109
E09000029,Sutton,2017-07-01,84
E09000030,Tower Hamlets,2017-07-01,58
E09000031,Waltham Forest,2017-07-01,48
E09000032,Wandsworth,2017-07-01,177
E09000033,Westminster,2017-07-01,187
E09000002,Barking and Dagenham,2017-10-01,36
E09000003,Barnet,2017-10-01,289
E09000004,Bexley,2017-10-01,76
E09000005,Brent,2017-10-01,129
E09000006,Bromley,2017-10-01,219
E09000007,Camden,2017-10-01,194
E09000001,City of London,2017-10-01,14
E09000008,Croydon,2017-10-01,168
E09000009,Ealing,2017-10-01,140
E09000010,Enfield,2017-10-01,97
E09000011,Greenwich,2017-10-01,86
E09000012,Hackney,2017-10-01,68
